,n_killed,n_injured,latitude,longitude,Year,Month,Day,labels
152193,0,1,42.9526,-85.6494,2016,10,5,0
76699,0,0,35.595,-97.6409,2015,6,5,0
226727,0,1,41.327,-72.9598,2018,1,7,0
212179,0,0,34.002,-83.379,2017,10,6,0
2181,0,1,36.1611,-115.117,2014,1,3,0
225690,0,1,32.8788,-96.6906,2017,12,7,0
98490,0,0,38.2793,-104.563,2015,11,3,0
16853,0,0,39.8496,-104.674,2014,5,3,0
164686,0,0,29.4088,-98.4519,2017,1,1,0
230608,1,0,32.6411,-97.3604,2018,1,3,0
172774,0,0,39.6341,-79.9566,2017,2,1,0
168253,0,0,42.3576,-82.9862,2017,1,1,0
200035,0,1,39.3544,-76.5932,2017,7,3,0
172386,1,0,42.4308,-83.007,2017,2,6,0
127628,0,0,46.8296,-100.807,2016,5,4,0
49135,1,0,34.9508,-120.443,2014,12,2,0
50570,0,0,40.3357,-76.4285,2014,12,7,0
4903,1,0,28.3711,-81.3666,2014,2,1,0
68133,0,1,36.0748,-79.3933,2015,5,7,0
185348,1,1,33.881,-118.075,2017,5,4,0
218395,0,0,43.0893,-88.0805,2017,11,2,0
67086,0,0,41.9715,-87.8954,2015,4,7,0
140079,0,1,41.3251,-72.9248,2016,8,3,0
166733,0,0,38.8755,-94.7933,2017,1,6,0
40927,0,0,41.7884,-87.5796,2014,10,5,0
110888,0,2,35.8821,-119.268,2016,2,6,0
219611,1,0,36.5514,-87.3737,2017,11,2,0
176480,0,1,29.9207,-93.9091,2017,3,4,0
67427,0,0,35.6323,-77.3783,2015,4,2,0
98873,0,1,42.9567,-78.8845,2015,11,6,0
19622,1,0,37.0551,-94.442,2014,6,1,0
178303,0,0,42.6508,-73.766,2017,3,1,0
229122,0,1,43.4619,-72.8429,2018,1,1,0
31490,0,0,27.5088,-99.5046,2014,8,5,0
91036,0,1,36.9675,-120.051,2015,9,2,0
29437,0,0,36.235,-87.4458,2014,8,6,0
105642,0,1,38.8532,-76.9831,2015,12,5,0
213272,3,0,36.7734,-84.7842,2017,10,6,0
145859,1,0,43.402,-83.9092,2016,9,1,0
176126,0,1,25.817,-80.2341,2017,3,2,0
226526,1,0,35.1327,-106.594,2018,1,6,0
218572,0,1,36.672,-84.2998,2017,11,3,0
53725,0,0,42.2065,-72.6126,2015,1,4,0
18605,1,0,37.7771,-122.27,2014,5,1,0
189331,0,0,42.5857,-71.7786,2017,5,6,0
40146,1,1,30.0636,-85.4841,2014,10,7,0
53181,0,0,27.3437,-82.5297,2015,1,6,0
76855,1,0,40.7569,-82.5074,2015,6,6,0
224444,1,0,34.914,-86.6331,2017,12,5,0
183107,0,1,37.5149,-77.4857,2017,4,6,0
193768,0,0,39.4311,-121.546,2017,6,2,0
221513,2,0,36.4165,-82.4219,2017,12,7,0
136182,0,1,38.9684,-76.5184,2016,7,2,0
35648,1,0,32.8629,-79.9828,2014,9,1,0
206944,0,0,31.1125,-97.9088,2017,9,1,0
102030,0,1,40.9729,-91.5618,2015,12,1,0
204090,0,0,19.6864,-155.134,2017,8,5,0
237478,0,1,37.5466,-77.4091,2018,3,7,0
183473,0,0,33.9185,-117.33,2017,4,1,0
194544,1,0,38.1712,-85.8625,2017,6,7,0
63333,0,0,35.8923,-80.261,2015,3,3,0
99731,0,1,26.7712,-80.075,2015,11,5,0
5671,0,0,27.8006,-97.3964,2014,2,1,0
83368,0,1,41.7757,-87.6645,2015,8,4,0
120658,0,1,29.7527,-94.9766,2016,4,2,0
42642,1,0,42.6054,-98.0888,2014,10,2,0
121571,0,1,39.3157,-76.647,2016,4,1,0
94219,0,0,43.0454,-71.4435,2015,10,3,0
123623,2,0,29.7209,-90.588,2016,4,6,0
10279,0,0,40.6894,-74.1,2014,3,1,0
192857,0,2,45.0087,-93.2981,2017,6,4,0
152047,0,0,39.7366,-84.2526,2016,10,4,0
217178,0,0,42.7468,-72.4935,2017,11,1,0
100140,1,0,38.7798,-112.048,2015,11,1,0
237260,0,1,39.3216,-76.5908,2018,3,6,0
177740,0,1,42.3926,-83.0823,2017,3,5,0
183017,0,0,43.0639,-89.5026,2017,4,5,0
130759,0,0,28.3307,-80.6099,2016,6,3,0
116625,1,0,33.9122,-80.3607,2016,3,4,0
67556,0,0,47.6129,-122.309,2015,4,3,0
138760,0,1,37.3109,-89.5204,2016,8,3,0
82007,0,0,41.8427,-87.7013,2015,7,3,0
164963,0,0,35.1723,-86.0087,2017,1,2,0
215234,0,1,27.3615,-82.5338,2017,10,3,0
94489,0,0,38.4484,-85.6701,2015,10,5,0
35478,0,1,34.8503,-81.9503,2014,9,7,0
27390,0,0,42.0082,-87.6682,2014,7,2,0
43446,0,1,35.9884,-86.4832,2014,10,7,0
82189,0,0,41.0834,-112.11,2015,7,4,0
136122,0,0,35.9141,-88.7639,2016,7,2,0
74090,0,0,36.1676,-86.7981,2015,6,2,0
164532,1,0,39.2898,-76.6455,2017,1,1,0
30677,1,0,37.2695,-77.3249,2014,8,7,0
49710,0,1,38.9463,-77.0256,2014,12,7,0
417,0,0,36.7515,-76.3443,2014,1,4,0
25228,0,0,34.6803,-82.5448,2014,7,3,0
222029,0,0,34.9753,-92.4826,2017,12,4,0
10368,1,0,36.8613,-76.2695,2014,3,1,0
152417,0,0,39.294,-76.62,2016,10,6,0
195209,0,0,44.9872,-93.3029,2017,6,4,0
65992,0,0,39.3613,-74.4403,2015,4,6,0
15521,1,0,37.9271,-122.371,2014,5,7,0
72175,0,0,35.0502,-106.504,2015,5,4,0
124660,0,1,36.1845,-115.26,2016,5,6,0
124009,0,0,28.2811,-82.7048,2016,5,2,0
63902,0,2,40.0225,-75.0475,2015,4,6,0
189816,0,1,42.9457,-85.6904,2017,5,1,0
118011,0,0,30.4936,-86.5497,2016,3,6,0
39042,1,0,33.5642,-85.0649,2014,9,7,0
219965,1,0,33.6833,-84.3096,2017,11,5,0
57563,0,1,41.7711,-87.6097,2015,2,7,0
117138,0,0,29.9822,-90.2567,2016,3,7,0
33243,0,0,35.2293,-101.808,2014,8,1,0
885,0,1,40.7472,-74.1891,2014,1,1,0
96430,0,2,33.3919,-86.963,2015,10,4,0
161752,0,0,37.8285,-87.5778,2016,12,5,0
192116,0,0,42.2751,-89.1127,2017,6,7,0
113457,1,0,42.6507,-83.2994,2016,2,3,0
45745,0,0,39.0767,-108.549,2014,11,2,0
3698,0,0,40.7116,-75.2821,2014,1,7,0
231514,0,0,44.9539,-93.1468,2018,2,2,0
94157,0,0,39.9715,-74.6728,2015,10,2,0
177266,0,1,33.1924,-87.5712,2017,3,2,0
7936,0,0,29.5312,-98.4683,2014,3,2,0
45412,1,0,41.7357,-87.6047,2014,11,7,0
176206,0,0,42.1141,-80.0733,2017,3,2,0
30445,2,1,29.7654,-95.3663,2014,8,5,0
47317,0,1,43.4013,-83.925,2014,11,7,0
95359,0,1,41.9207,-87.7417,2015,10,4,0
114738,0,0,42.7175,-83.0629,2016,3,6,0
68841,0,0,40.4617,-80.0106,2015,5,5,0
82522,0,1,26.6226,-81.8641,2015,7,6,0
171809,0,0,31.9343,-106.591,2017,2,2,0
136688,0,0,35.921,-79.3659,2016,7,5,0
51456,1,0,29.9666,-90.0992,2014,12,7,0
126089,0,1,25.7862,-80.1989,2016,5,1,0
129941,1,0,37.7699,-122.223,2016,6,4,0
176071,0,0,32.2588,-95.3075,2017,3,1,0
137263,0,1,32.9829,-80.019,2016,7,1,0
98179,2,0,32.6962,-117.102,2015,11,1,0
28553,1,0,33.9675,-118.289,2014,7,2,0
118401,1,0,42.2716,-71.0795,2016,3,1,0
175969,0,0,30.2044,-81.5545,2017,3,1,0
23320,1,0,39.1315,-84.4942,2014,6,5,0
118994,0,1,43.0362,-76.1589,2016,3,4,0
132145,1,1,35.2404,-80.8763,2016,6,6,0
133993,0,1,26.1745,-81.7175,2016,7,3,0
40373,1,2,37.8039,-122.27,2014,10,1,0
227278,1,0,44.8126,-106.956,2018,1,4,0
181554,0,1,34.3876,-78.7575,2017,4,5,0
151567,0,1,41.6965,-87.6577,2016,10,1,0
75062,0,2,33.8748,-118.157,2015,6,1,0
187566,1,0,41.8679,-87.7277,2017,5,3,0
132677,0,1,39.3207,-76.5734,2016,6,2,0
198133,0,0,38.8543,-76.9852,2017,7,5,0
69166,1,0,34.2334,-79.8039,2015,5,7,0
215753,0,1,37.6731,-97.3316,2017,10,7,0
68203,1,0,35.5734,-78.3468,2015,5,7,0
16965,0,0,39.8453,-86.1219,2014,5,4,0
168944,0,1,40.6949,-73.9404,2017,1,6,0
16398,0,0,43.0027,-83.7252,2014,5,6,0
98840,1,0,26.8024,-80.0729,2015,11,6,0
75716,0,0,34.0754,-84.2941,2015,6,5,0
91071,0,0,36.7468,-119.773,2015,9,3,0
106772,0,2,41.9237,-93.1878,2016,1,5,0
53966,0,0,29.9487,-90.0992,2015,1,5,0
42568,0,0,29.2259,-81.0109,2014,10,1,0
159,1,3,39.083,-94.5557,2013,8,1,0
135212,0,0,42.496,-92.3236,2016,7,3,0
80534,1,0,35.5892,-78.491,2015,7,1,0
57228,0,0,31.1275,-97.7139,2015,2,4,0
134997,1,0,26.2751,-80.1151,2016,7,2,0
236593,0,2,32.4575,-84.9377,2018,3,2,0
111417,0,1,34.0116,-118.24,2016,2,3,0
178018,0,0,44.0533,-72.1312,2017,3,7,0
7760,0,1,40.7155,-74.0682,2014,3,7,0
70454,0,1,41.7973,-87.6869,2015,5,1,0
41682,0,1,43.4402,-95.8847,2014,10,3,0
176493,1,0,28.3475,-80.782,2017,3,5,0
40046,0,0,38.9664,-76.4933,2014,10,6,0
89681,0,0,42.9952,-83.6835,2015,9,1,0
227013,1,0,34.2361,-118.356,2018,1,2,0
66047,0,1,32.836,-83.6578,2015,4,6,0
99493,1,0,25.5753,-80.3975,2015,11,3,0
182229,0,0,32.8718,-84.8668,2017,4,1,0
4421,0,0,30.4089,-86.6131,2014,1,5,0
44083,0,0,35.0411,-78.9655,2014,10,4,0
81630,0,1,47.2535,-122.437,2015,7,7,0
49073,0,1,41.8087,-87.6589,2014,12,1,0
235012,0,0,44.9488,-93.0906,2018,3,5,0
57661,0,0,37.4995,-88.3628,2015,2,1,0
24674,2,0,36.3024,-91.518,2014,7,7,0
60495,1,0,40.3415,-78.937,2015,3,4,0
186183,0,0,47.3111,-122.268,2017,5,2,0
82060,0,0,35.3263,-118.982,2015,7,3,0
200415,0,1,32.5388,-91.9867,2017,7,5,0
189065,0,0,41.2526,-95.9306,2017,5,4,0
3570,0,1,41.0814,-81.519,2014,1,6,0
172457,1,0,32.6535,-96.8866,2017,2,6,0
175913,0,0,37.2979,-120.467,2017,3,7,0
214477,0,0,42.41,-124.415,2017,10,6,0
44117,0,0,46.4917,-116.227,2014,10,4,0
177603,0,0,40.9475,-74.1818,2017,3,4,0
169702,0,1,39.2981,-76.6659,2017,1,3,0
63160,0,1,41.1811,-73.2049,2015,3,2,0
29222,0,0,29.7751,-95.1031,2014,7,5,0
238709,0,0,42.1096,-72.6127,2018,3,1,0
54266,0,1,41.7795,-87.6888,2015,1,1,0
162154,0,1,47.3594,-122.307,2016,12,1,0
197174,0,2,30.0552,-89.9696,2017,7,7,0
181193,0,0,38.9587,-76.9948,2017,4,3,0
97802,0,1,35.468,-95.5131,2015,11,6,0
66344,0,1,40.0177,-75.0754,2015,4,1,0
106664,0,1,36.0572,-78.9001,2016,1,4,0
27152,0,0,39.9585,-76.744,2014,7,7,0
14110,2,0,41.5305,-87.4277,2014,4,2,0
8142,0,1,35.051,-81.6387,2014,3,4,0
219989,0,0,61.5865,-149.647,2017,11,5,0
21311,0,0,39.7135,-91.366,2014,6,5,0
175127,0,0,40.0289,-76.1673,2017,3,2,0
127636,0,0,39.0472,-94.4179,2016,5,4,0
151929,0,1,35.0337,-90.0413,2016,10,3,0
68219,0,1,41.8901,-87.7214,2015,5,7,0
109444,0,0,38.8318,-104.756,2016,1,3,0
135787,0,2,39.9522,-75.1901,2016,7,7,0
157055,0,1,41.9033,-87.6921,2016,11,5,0
184689,1,0,32.0428,-81.1102,2017,4,7,0
74800,0,1,34.135,-118.361,2015,6,6,0
144054,0,0,45.4982,-122.623,2016,9,5,0
120042,0,1,33.7244,-116.227,2016,4,4,0
30114,2,0,34.022,-81.0092,2014,8,3,0
22377,1,0,29.7207,-95.5326,2014,6,6,0
201060,2,0,31.1311,-91.3613,2017,7,1,0
2581,1,0,38.9508,-76.9849,2014,1,5,0
76332,0,0,36.7249,-119.798,2015,6,2,0
212172,0,1,38.2185,-77.4387,2017,10,6,0
161342,0,1,33.8469,-118.159,2016,12,3,0
217733,1,0,46.5967,-90.6495,2017,11,4,0
66401,0,1,36.746,-108.175,2015,4,1,0
226579,0,1,30.4199,-92.0468,2018,1,6,0
212849,0,1,39.5667,-75.4621,2017,10,3,0
53845,0,0,40.6345,-74.1185,2015,1,5,0
163200,1,1,35.1081,-89.9697,2016,12,7,0
94609,0,1,37.2064,-79.9894,2015,10,6,0
14345,0,0,28.5229,-81.3888,2014,4,4,0
23270,0,1,32.3942,-93.9143,2014,6,5,0
192306,0,0,31.3043,-93.6016,2017,6,1,0
175174,0,0,36.4075,-121.593,2017,3,2,0
128174,0,0,39.1016,-84.5127,2016,5,7,0
229525,0,0,44.8085,-93.3434,2018,1,4,0
18392,1,0,36.6951,-90.3748,2014,5,7,0
74350,0,1,41.7414,-87.6382,2015,6,3,0
181898,0,0,39.8459,-84.2803,2017,4,6,0
47739,0,0,40.6088,-75.4593,2014,11,4,0
22751,0,0,41.6552,-86.26,2014,6,1,0
185153,0,1,42.803,-71.2997,2017,5,3,0
157933,0,0,41.105,-80.6913,2016,11,4,0
230016,0,2,38.7268,-90.2279,2018,1,7,0
146466,1,0,33.4267,-112.031,2016,9,5,0
8155,0,1,39.3601,-76.7856,2014,3,4,0
72645,0,1,39.2672,-94.9191,2015,5,7,0
120402,1,0,40.7389,-73.8967,2016,4,7,0
59066,0,0,39.8496,-104.674,2015,2,7,0
55131,0,1,38.9004,-76.9867,2015,1,7,0
129553,0,0,32.4625,-93.8678,2016,6,2,0
6275,0,0,38.892,-76.9575,2014,2,6,0
4449,0,0,64.826,-147.779,2014,1,5,0
85113,0,1,36.8222,-76.3123,2015,8,1,0
231298,0,1,29.9382,-90.0266,2018,2,1,0
125846,0,1,37.9606,-87.5271,2016,5,6,0
208432,0,1,37.2887,-79.9814,2017,9,5,0
44979,0,1,39.3018,-76.5973,2014,11,3,0
178852,0,1,39.2951,-76.6668,2017,3,4,0
99073,0,0,41.4673,-81.6536,2015,11,7,0
66769,0,0,41.4057,-75.6506,2015,4,5,0
137199,1,0,33.553,-112.195,2016,7,1,0
173355,1,0,39.411,-77.4177,2017,2,4,0
37662,0,1,41.7831,-87.6644,2014,9,6,0
233934,0,0,42.3148,-71.0882,2018,2,5,0
191666,0,0,36.3158,-86.6567,2017,6,4,0
164569,0,1,40.2373,-74.7812,2017,1,1,0
60090,0,1,37.1989,-77.4008,2015,3,1,0
222175,0,0,38.5785,-90.457,2017,12,5,0
102760,0,0,41.4389,-71.8148,2015,12,6,0
140686,0,1,33.4001,-111.909,2016,8,7,0
119487,0,0,36.3499,-95.5908,2016,4,1,0
202782,0,0,37.1199,-76.5338,2017,8,4,0
130345,0,1,30.0354,-89.9252,2016,6,7,0
39590,0,0,40.6856,-89.5956,2014,10,4,0
200433,0,1,30.2866,-81.5482,2017,7,5,0
104557,0,1,37.0413,-94.5207,2015,12,4,0
152112,0,1,39.8349,-84.8989,2016,10,4,0
26489,0,0,33.3217,-86.6529,2014,7,3,0
15189,0,0,34.0948,-81.0838,2014,4,4,0
166116,0,0,38.9027,-77.0098,2017,1,3,0
135726,0,0,35.2568,-96.9368,2016,7,7,0
59748,0,1,35.3276,-82.412,2015,3,6,0
148130,0,0,41.5121,-88.1221,2016,9,1,0
7051,0,1,38.2009,-84.8733,2014,2,7,0
167625,0,0,39.9634,-84.181,2017,1,4,0
233368,0,0,34.2686,-79.8932,2018,2,2,0
236095,0,1,38.6544,-90.2035,2018,3,5,0
38727,0,0,43.0414,-76.1639,2014,9,6,0
2768,0,0,26.7071,-80.1202,2014,1,7,0
191431,0,0,27.9889,-82.4089,2017,6,3,0
98896,0,1,40.6366,-74.1194,2015,11,6,0
19899,0,0,42.141,-72.5196,2014,6,3,0
229084,0,0,41.5648,-86.1182,2018,1,1,0
124303,0,1,40.2242,-74.7733,2016,5,3,0
69223,0,1,40.7875,-72.8478,2015,5,7,0
87274,1,0,29.907,-90.0429,2015,8,7,0
177853,0,1,27.5172,-99.5202,2017,3,6,0
216041,0,2,36.047,-80.2393,2017,10,1,0
182371,0,2,36.1514,-86.7637,2017,4,2,0
91266,0,0,27.7338,-97.3978,2015,9,4,0
99189,0,2,41.774,-87.643,2015,11,1,0
25761,0,0,37.723,-97.3448,2014,7,6,0
203063,0,0,35.181,-89.9764,2017,8,6,0
51839,0,0,32.3074,-86.3917,2014,12,2,0
184076,0,0,33.3743,-104.515,2017,4,4,0
69733,0,0,41.0434,-73.5515,2015,5,3,0
110410,2,0,34.9509,-120.428,2016,2,2,0
210657,0,0,32.4448,-80.6556,2017,9,4,0
67786,0,0,33.0335,-85.019,2015,4,4,0
68059,0,0,61.3954,-149.518,2015,5,6,0
104666,0,1,41.1487,-104.829,2015,12,5,0
8574,0,0,44.024,-88.5488,2014,3,1,0
198396,0,1,40.0072,-75.1378,2017,7,7,0
139228,0,1,28.6056,-81.4348,2016,8,6,0
99668,0,0,29.9348,-90.0797,2015,11,5,0
142196,0,1,42.5732,-87.838,2016,8,1,0
10838,0,0,39.767,-84.2125,2014,3,5,0
88309,0,1,40.4611,-80.0072,2015,9,7,0
115234,1,0,43.2377,-77.6229,2016,3,2,0
43860,0,1,30.373,-81.696,2014,10,2,0
101733,0,0,38.0345,-84.496,2015,12,6,0
228286,0,0,37.6674,-97.3263,2018,1,3,0
232881,0,0,34.5225,-82.6277,2018,2,5,0
147998,0,1,29.8714,-90.0822,2016,9,7,0
195746,0,1,41.7798,-87.662,2017,7,7,0
42373,0,0,35.0489,-81.0134,2014,10,7,0
178676,0,0,34.1359,-117.244,2017,3,3,0
23542,0,0,38.9639,-92.2812,2014,6,6,0
82264,1,1,39.6843,-75.5484,2015,7,4,0
62227,0,1,38.2088,-85.7625,2015,3,2,0
5431,0,0,29.4727,-95.0446,2014,2,5,0
15994,0,2,40.7297,-111.857,2014,5,3,0
13423,0,0,43.0752,-88.0013,2014,4,4,0
223705,0,1,35.8228,-78.6241,2017,12,1,0
205498,0,2,38.135,-85.6858,2017,8,7,0
200751,0,3,33.4655,-82.6051,2017,7,7,0
198474,0,1,41.9029,-87.6969,2017,7,7,0
130158,0,1,39.2862,-84.5315,2016,6,6,0
50002,1,0,33.25,-84.2588,2014,12,2,0
115783,0,0,41.8586,-87.6736,2016,3,5,0
162788,0,0,40.7063,-74.0804,2016,12,5,0
203751,0,0,42.2542,-89.0736,2017,8,3,0
7628,1,0,29.4026,-98.5243,2014,2,5,0
93896,1,0,37.1612,-83.6425,2015,10,1,0
231707,0,1,39.3192,-76.6554,2018,2,4,0
121989,0,0,35.008,-85.285,2016,4,3,0
163800,0,1,30.0192,-89.9964,2016,12,4,0
186048,0,1,35.2105,-80.7658,2017,5,1,0
63717,0,0,33.5552,-101.837,2015,4,5,0
90180,0,0,34.7253,-92.2787,2015,9,4,0
55017,0,1,39.299,-76.5794,2015,1,6,0
221749,0,1,32.6693,-97.3774,2017,12,2,0
105262,1,1,40.9277,-74.179,2015,12,2,0
56130,1,0,31.4757,-100.45,2015,2,1,0
237084,1,0,29.8235,-95.5145,2018,3,5,0
71392,0,1,45.5668,-122.537,2015,5,6,0
137544,0,1,30.1817,-93.1912,2016,7,3,0
139007,0,0,39.1605,-75.5491,2016,8,4,0
90494,0,0,37.9549,-121.288,2015,9,6,0
148065,0,0,41.6944,-71.1378,2016,9,1,0
104689,1,0,36.9683,-76.2847,2015,12,5,0
210482,0,0,40.8618,-76.7878,2017,9,3,0
108108,0,2,33.7177,-84.425,2016,1,7,0
65788,0,1,41.4596,-81.7317,2015,4,5,0
139312,0,0,32.4478,-93.7846,2016,8,6,0
100097,0,1,39.8234,-86.0459,2015,11,1,0
14684,0,0,33.7555,-84.3906,2014,4,7,0
220052,1,0,38.8073,-77.0024,2017,11,5,0
146567,0,0,38.9241,-79.8679,2016,9,5,0
178195,0,1,30.802,-88.2434,2017,3,1,0
70576,1,0,40.4542,-79.8689,2015,5,1,0
187850,2,0,38.9114,-121.324,2017,5,4,0
35296,0,0,32.8881,-97.0374,2014,9,6,0
143745,0,1,37.8265,-87.5871,2016,8,3,0
152041,0,0,39.7004,-105.04,2016,10,4,0
31687,0,1,39.7775,-86.1097,2014,8,6,0
38151,0,1,35.2015,-111.62,2014,9,2,0
153234,0,0,40.4139,-79.993,2016,10,4,0
195234,0,1,37.7505,-122.175,2017,6,4,0
82915,0,4,41.7721,-87.6725,2015,8,1,0
118036,0,1,33.5633,-89.9673,2016,3,6,0
116328,0,1,41.8755,-87.7306,2016,3,2,0
110379,0,1,29.1362,-98.4977,2016,2,2,0
108794,0,2,39.9973,-75.1441,2016,1,6,0
38765,0,0,46.8989,-102.79,2014,9,6,0
83661,0,1,36.8518,-87.4827,2015,8,6,0
114321,0,0,38.958,-77.4431,2016,3,3,0
210789,0,1,37.979,-84.5097,2017,9,5,0
121412,0,1,30.2672,-81.6134,2016,4,7,0
157604,0,1,48.166,-103.643,2016,11,2,0
18155,1,0,42.0281,-87.7233,2014,5,5,0
116395,0,0,41.2062,-73.1807,2016,3,2,0
189946,0,0,30.3328,-81.7269,2017,5,1,0
216311,1,0,32.8287,-83.6819,2017,10,3,0
196049,0,0,42.4589,-70.963,2017,7,1,0
210524,0,1,43.5118,-116.412,2017,9,3,0
216706,0,1,41.7802,-87.6355,2017,11,5,0
218701,0,1,42.211,-72.6268,2017,11,3,0
100683,0,1,41.7363,-87.7327,2015,11,5,0
94559,0,1,35.5223,-97.6189,2015,10,5,0
140375,0,1,42.9944,-71.4587,2016,8,5,0
205282,0,1,41.6512,-83.5753,2017,8,5,0
168016,1,0,35.6289,-87.57,2017,1,7,0
204883,1,0,30.458,-91.063,2017,8,3,0
118817,0,0,40.6044,-111.836,2016,3,4,0
72652,0,1,42.0806,-72.5519,2015,5,7,0
192679,0,0,38.8304,-76.994,2017,6,3,0
151473,1,0,43.1601,-77.6346,2016,10,1,0
74541,2,0,48.9404,-122.271,2015,6,4,0
108887,0,1,40.4645,-79.9053,2016,1,6,0
188088,2,0,39.7806,-84.2502,2017,5,5,0
133642,0,0,43.5367,-96.7288,2016,7,1,0
201275,0,1,41.9193,-87.7172,2017,8,3,0
149504,0,0,41.4984,-81.5515,2016,10,3,0
217170,0,1,32.7582,-96.6944,2017,11,1,0
8376,0,0,36.0188,-83.8044,2014,3,6,0
80398,0,0,36.1334,-86.6652,2015,7,7,0
228716,0,1,27.9745,-82.4429,2018,1,6,0
223647,0,0,42.5084,-70.9475,2017,12,7,0
133346,0,1,30.3915,-81.7267,2016,7,6,0
201875,0,0,47.4524,-122.262,2017,8,6,0
200515,0,0,38.5345,-121.468,2017,7,5,0
139750,0,1,38.0456,-84.45,2016,8,1,0
210057,0,0,41.9457,-87.6554,2017,9,7,0
125679,1,0,35.1494,-89.9579,2016,5,5,0
136128,1,0,34.7295,-92.3197,2016,7,2,0
206205,0,1,38.3246,-81.6022,2017,8,4,0
167915,0,1,39.8078,-86.07,2017,1,6,0
172608,0,1,38.8581,-76.9736,2017,2,7,0
197180,1,0,47.6158,-122.514,2017,7,7,0
27665,0,1,40.715,-89.5772,2014,7,3,0
94027,0,1,33.5997,-78.9776,2015,10,2,0
125852,0,1,41.6588,-87.6132,2016,5,6,0
108098,0,1,41.854,-87.7163,2016,1,7,0
9513,0,0,43.071,-87.8906,2014,3,2,0
32206,0,0,32.4337,-80.682,2014,8,2,0
51007,2,0,29.6809,-95.2922,2014,12,3,0
177877,0,1,39.1341,-76.6351,2017,3,6,0
12104,0,0,45.5484,-122.61,2014,4,1,0
56214,0,1,41.5624,-73.03,2015,2,2,0
166164,0,1,41.8751,-87.7353,2017,1,3,0
195530,0,0,39.128,-85.964,2017,6,5,0
78774,0,0,36.8258,-76.0759,2015,7,4,0
115702,0,0,46.8428,-97.5898,2016,3,5,0
99359,0,1,40.2642,-76.8615,2015,11,2,0
143020,0,1,32.4877,-93.736,2016,8,6,0
141872,1,0,30.2451,-92.7237,2016,8,7,0
7426,0,1,39.1149,-84.5216,2014,2,3,0
88871,0,2,41.4591,-81.6345,2015,9,3,0
69732,2,1,32.437,-93.7716,2015,5,3,0
40507,0,0,38.9656,-92.2715,2014,10,2,0
121713,0,0,46.8153,-100.783,2016,4,1,0
52390,0,1,43.0692,-87.8879,2015,1,6,0
186642,0,1,38.5483,-82.8659,2017,5,5,0
26338,0,0,33.6612,-86.6852,2014,7,2,0
68888,0,0,40.2197,-111.718,2015,5,5,0
74466,0,0,42.2869,-85.512,2015,6,4,0
194402,0,0,43.0481,-89.3077,2017,6,6,0
33018,0,0,41.4918,-81.593,2014,8,6,0
230794,0,0,40.2332,-74.7902,2018,1,4,0
42892,0,0,46.6181,-111.947,2014,10,3,0
28400,0,3,40.8385,-73.864,2014,7,1,0
70601,0,0,33.2946,-83.966,2015,5,1,0
81260,0,0,36.5,-86.6029,2015,7,5,0
193762,0,2,26.0559,-80.1463,2017,6,2,0
67382,1,0,40.7087,-73.9642,2015,4,2,0
23242,0,0,30.2252,-91.9937,2014,6,4,0
17716,1,0,41.7405,-87.7025,2014,5,2,0
92099,1,0,40.4032,-79.8405,2015,9,2,0
210403,0,0,35.3801,-77.9919,2017,9,2,0
140961,0,2,41.6079,-87.6704,2016,8,1,0
134839,0,1,41.7535,-87.5663,2016,7,1,0
39735,0,0,35.2204,-101.701,2014,10,5,0
232358,1,0,42.3924,-83.1946,2018,2,1,0
122848,0,1,42.6641,-73.7639,2016,4,1,0
92035,0,1,39.9691,-76.7167,2015,9,1,0
38163,0,0,42.5102,-82.9083,2014,9,2,0
174872,0,0,37.7229,-97.2447,2017,3,7,0
71195,1,1,30.2512,-81.7744,2015,5,5,0
113701,0,1,41.8121,-87.6703,2016,2,5,0
21692,0,0,39.685,-75.7433,2014,6,1,0
93837,0,1,40.7282,-74.0776,2015,10,7,0
204171,0,0,38.8487,-76.9759,2017,8,6,0
19130,1,0,30.4567,-84.346,2014,5,5,0
63969,0,0,39.768,-86.2041,2015,4,7,0
182789,1,1,32.863,-81.0428,2017,4,4,0
20860,0,1,43.1143,-87.9643,2014,6,2,0
59559,0,0,34.1621,-118.531,2015,3,4,0
79474,1,1,36.095,-95.9188,2015,7,1,0
133885,0,1,40.032,-82.9731,2016,7,2,0
8868,1,1,32.9145,-96.7608,2014,3,3,0
218937,0,0,36.1313,-80.0732,2017,11,5,0
105874,1,0,33.2289,-97.1331,2016,1,6,0
90621,0,0,41.2766,-72.9532,2015,9,7,0
6232,0,1,31.7593,-106.333,2014,2,6,0
8129,0,2,39.8254,-86.1071,2014,3,4,0
67990,0,0,35.3953,-97.5966,2015,5,6,0
94170,0,0,35.0093,-85.321,2015,10,3,0
133188,0,1,42.9852,-85.6869,2016,6,5,0
48035,0,1,43.0625,-87.9688,2014,11,7,0
24808,0,0,35.3764,-119.018,2014,7,7,0
23075,0,0,42.9463,-78.8406,2014,6,3,0
56051,0,1,37.2902,-121.822,2015,2,1,0
48198,0,1,37.8984,-81.161,2014,11,1,0
23959,0,0,21.2919,-157.85,2014,6,2,0
144226,0,0,40.7667,-73.297,2016,9,6,0
160617,0,2,36.0337,-79.969,2016,12,5,0
123780,0,0,40.0004,-75.1183,2016,4,7,0
109192,0,1,42.097,-79.2354,2016,1,2,0
